471	0.08513304
474	0.80676425
475	0.10565837
476	0.08513304
477	0.08513304
479	0.8790989
481	0.06554221
482	0.07092705
483	0.65243757
484	0.27078193
485	0.10447707
487	0.27843466
489	0.77695614
491	0.073707424
492	0.3286517
493	0.14383864
494	0.073707424
495	0.09163664
496	0.9444694
500	0.073707424
501	0.83033925
503	0.76967806
505	0.27078193
506	0.9142601
511	0.06554221
513	0.9272636
516	0.8928037
518	0.9195209
519	0.08513304
520	0.9513416
521	0.073707424
522	0.08447457
523	0.9272636
524	0.08447457
526	0.85455704
527	0.10565837
529	0.073707424
530	0.94942594
531	0.08447457
532	0.09498778
533	0.7820394
535	0.9460053
538	0.06554221
542	0.09476492
545	0.070937
549	0.81151265
553	0.09498778
557	0.13371499
558	0.93612105
561	0.08513304
563	0.06554221
564	0.7381725
566	0.073707424
567	0.20214306
570	0.07092705
572	0.49308798
573	0.82882535
578	0.8055656
580	0.9195209
583	0.3027713
585	0.93186504
587	0.29008552
588	0.073707424
592	0.07092705
596	0.85286355
597	0.07092705
603	0.08513304
609	0.9513416
612	0.8362416
614	0.08513304
615	0.9142601
618	0.94942594
619	0.08513304
620	0.11831933
625	0.11393724
626	0.083856456
627	0.9513416
631	0.07092705
632	0.5298424
634	0.09476492
635	0.8928037
638	0.22751458
642	0.09476492
643	0.10127399
644	0.8896772
646	0.073707424
647	0.14383864
648	0.06554221
650	0.06554221
652	0.073707424
653	0.82882535
654	0.8090501
655	0.082086086
656	0.06554221
657	0.7963536
658	0.073707424
666	0.073707424
669	0.89480263
671	0.11945538
672	0.07092705
674	0.06554221
676	0.073707424
678	0.19498986
680	0.82882535
681	0.3027713
683	0.029165532
686	0.031184943
688	0.073707424
693	0.09498778
694	0.22800459
695	0.07092705
698	0.21768267
700	0.954224
701	0.49308798
704	0.08513304
706	0.88057643
708	0.9513416
710	0.954224
712	0.10192782
713	0.08513304
715	0.073707424
718	0.07757196
720	0.94942594
722	0.08513304
724	0.49308798
725	0.073707424
726	0.7774846
727	0.81579155
728	0.073707424
731	0.8145333
735	0.08513304
738	0.06554221
740	0.2134339
742	0.77622813
744	0.08513304
750	0.9411679
752	0.08513304
753	0.073707424
760	0.06554221
761	0.08513304
762	0.09498778
764	0.0826287
766	0.13371499
768	0.07757196
769	0.08513304
771	0.07092705
778	0.07142271
780	0.849228
782	0.49308798
784	0.073707424
785	0.073707424
786	0.79546463
787	0.14576751
788	0.83693486
796	0.91663116
799	0.75686336
800	0.08513304
803	0.8753129
806	0.10770997
807	0.79546463
808	0.08513304
810	0.08513304
811	0.09467776
813	0.09476492
815	0.06493246
816	0.79546463
817	0.11299371
818	0.08513304
819	0.12246691
820	0.91663116
822	0.10770997
823	0.75686336
825	0.07142271
827	0.86951727
832	0.08447457
833	0.073707424
837	0.06554221
838	0.23565282
839	0.26173386
841	0.0826287
843	0.109322816
848	0.08513304
851	0.07092705
852	0.8808149
857	0.3286517
859	0.08447457
862	0.91663116
864	0.073707424
866	0.9075337
870	0.08513304
875	0.8090501
876	0.073707424
877	0.073707424
878	0.06554221
880	0.9195209
881	0.08513304
882	0.80676425
883	0.08513304
885	0.29010266
886	0.08513304
887	0.93612105
889	0.5298424
890	0.10061292
